"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 12, 2005","2,220.80","2,219.10","2,233.20","2,191.70","71.61M","0.09%"
"Jul 11, 2005","2,218.85","2,195.55","2,224.65","2,195.55","54.41M","1.03%"
"Jul 08, 2005","2,196.20","2,183.55","2,210.70","2,179.05","48.32M","0.77%"
"Jul 07, 2005","2,179.40","2,228.30","2,235.80","2,171.25","60.52M","-2.19%"
"Jul 06, 2005","2,228.20","2,211.35","2,232.65","2,211.30","51.43M","0.79%"
"Jul 05, 2005","2,210.75","2,231.20","2,238.60","2,205.10","55.52M","-0.89%"
"Jul 04, 2005","2,230.65","2,212.05","2,232.20","2,211.40","49.16M","0.85%"
"Jul 01, 2005","2,211.90","2,220.45","2,220.55","2,198.90","54.59M","-0.39%"
"Jun 30, 2005","2,220.60","2,191.55","2,226.15","2,189.45","82.21M","1.32%"
"Jun 29, 2005","2,191.65","2,170.20","2,194.25","2,162.00","58.64M","1.00%"
"Jun 28, 2005","2,169.85","2,199.80","2,206.80","2,165.90","73.42M","-1.36%"
"Jun 27, 2005","2,199.80","2,194.35","2,219.65","2,188.15","93.01M","0.25%"
"Jun 24, 2005","2,194.35","2,184.00","2,204.45","2,162.95","57.56M","0.48%"
"Jun 23, 2005","2,183.85","2,187.35","2,192.10","2,174.05","62.65M","-0.16%"
"Jun 22, 2005","2,187.35","2,167.80","2,196.45","2,167.35","87.46M","0.80%"
"Jun 21, 2005","2,170.00","2,144.75","2,173.25","2,140.15","68.99M","1.20%"
"Jun 20, 2005","2,144.35","2,130.80","2,150.25","2,124.65","92.37M","0.99%"
"Jun 17, 2005","2,123.40","2,123.60","2,131.75","2,103.90","43.86M","-0.01%"
"Jun 16, 2005","2,123.70","2,128.30","2,135.10","2,114.55","65.29M","-0.23%"
"Jun 15, 2005","2,128.65","2,110.50","2,131.95","2,110.35","44.58M","0.77%"
"Jun 14, 2005","2,112.35","2,103.65","2,113.85","2,098.70","38.61M","0.46%"
"Jun 13, 2005","2,102.75","2,090.70","2,106.65","2,081.70","38.79M","0.58%"
"Jun 10, 2005","2,090.60","2,103.45","2,133.10","2,086.30","49.03M","-0.60%"
"Jun 09, 2005","2,103.20","2,112.25","2,118.65","2,097.55","53.92M","-0.44%"
"Jun 08, 2005","2,112.40","2,094.70","2,115.25","2,094.05","49.63M","0.68%"
"Jun 07, 2005","2,098.15","2,091.95","2,102.85","2,084.35","36.01M","0.26%"
"Jun 06, 2005","2,092.80","2,092.00","2,109.10","2,087.40","42.75M","0.02%"
"Jun 04, 2005","2,092.35","2,094.10","2,098.10","2,087.00","22.47M","-0.09%"
"Jun 03, 2005","2,094.25","2,064.10","2,097.25","2,061.35","52.18M","1.43%"
"Jun 02, 2005","2,064.65","2,087.85","2,093.45","2,062.55","50.47M","-1.10%"
"Jun 01, 2005","2,087.55","2,087.80","2,097.60","2,081.20","58.90M","0.00%"
"May 31, 2005","2,087.55","2,072.50","2,091.75","2,066.55","45.87M","0.73%"
"May 30, 2005","2,072.40","2,076.55","2,086.85","2,064.85","54.67M","-0.19%"
"May 27, 2005","2,076.40","2,073.25","2,099.35","2,069.50","73.79M","0.08%"
"May 26, 2005","2,074.70","2,043.50","2,078.65","2,025.65","88.19M","1.51%"
"May 25, 2005","2,043.85","2,028.55","2,047.45","2,019.00","76.58M","0.75%"
"May 24, 2005","2,028.60","2,016.00","2,031.90","2,009.55","56.76M","0.73%"
"May 23, 2005","2,013.90","1,992.10","2,019.35","1,991.70","37.69M","1.08%"
"May 20, 2005","1,992.40","1,991.85","1,998.20","1,975.95","41.64M","0.08%"
"May 19, 2005","1,990.85","1,983.15","2,008.35","1,983.15","42.63M","0.41%"
"May 18, 2005","1,982.75","1,990.65","1,990.95","1,964.65","51.57M","-0.40%"
"May 17, 2005","1,990.80","2,013.10","2,024.60","1,984.75","48.67M","-1.08%"
"May 16, 2005","2,012.60","1,991.50","2,014.95","1,989.70","38.02M","1.22%"
"May 13, 2005","1,988.30","1,992.50","1,992.75","1,978.90","36.65M","-0.24%"
"May 12, 2005","1,993.15","1,985.95","1,999.85","1,981.95","36.13M","0.36%"
"May 11, 2005","1,985.95","1,990.55","1,991.85","1,975.05","44.57M","-0.42%"
"May 10, 2005","1,994.30","2,001.00","2,007.80","1,989.10","56.04M","-0.32%"
"May 09, 2005","2,000.75","1,978.05","2,003.15","1,978.05","51.49M","1.18%"
"May 06, 2005","1,977.50","1,962.30","1,984.40","1,947.30","52.72M","0.72%"
"May 05, 2005","1,963.30","1,942.60","1,973.35","1,942.05","53.02M","1.07%"
"May 04, 2005","1,942.60","1,920.50","1,944.45","1,920.15","48.18M","1.14%"
"May 03, 2005","1,920.70","1,916.95","1,940.10","1,911.00","51.92M","0.21%"
"May 02, 2005","1,916.75","1,903.10","1,925.60","1,898.15","60.56M","0.75%"
"Apr 29, 2005","1,902.50","1,943.20","1,943.20","1,896.30","64.31M","-2.00%"
"Apr 28, 2005","1,941.30","1,935.65","1,950.25","1,921.05","82.33M","0.30%"
"Apr 27, 2005","1,935.40","1,959.45","1,962.20","1,930.35","62.04M","-1.11%"
"Apr 26, 2005","1,957.10","1,971.05","1,972.85","1,951.80","51.30M","-0.70%"
"Apr 25, 2005","1,970.95","1,968.45","1,974.20","1,952.40","53.65M","0.18%"
"Apr 22, 2005","1,967.35","1,950.60","1,972.95","1,950.00","55.29M","0.96%"
"Apr 21, 2005","1,948.55","1,930.50","1,950.00","1,911.40","58.53M","0.98%"
"Apr 20, 2005","1,929.70","1,908.50","1,941.85","1,902.90","74.60M","1.06%"
"Apr 19, 2005","1,909.40","1,927.90","1,961.15","1,902.80","61.37M","-0.95%"
"Apr 18, 2005","1,927.80","1,955.50","1,959.25","1,914.85","70.75M","-1.46%"
"Apr 15, 2005","1,956.30","2,022.50","2,022.50","1,952.75","64.72M","-3.41%"
"Apr 13, 2005","2,025.45","2,024.90","2,038.85","2,018.10","44.91M","0.02%"
"Apr 12, 2005","2,024.95","2,002.75","2,027.80","2,002.75","35.57M","0.83%"
"Apr 11, 2005","2,008.20","2,032.75","2,033.00","2,001.85","38.49M","-1.13%"
"Apr 08, 2005","2,031.20","2,053.05","2,057.50","2,024.80","42.15M","-1.05%"
"Apr 07, 2005","2,052.85","2,069.15","2,084.90","2,048.05","48.15M","-0.79%"
"Apr 06, 2005","2,069.30","2,054.00","2,073.10","2,051.30","53.94M","0.82%"
"Apr 05, 2005","2,052.55","2,063.20","2,077.95","2,043.70","54.69M","-0.53%"
"Apr 04, 2005","2,063.40","2,067.65","2,076.60","2,054.90","64.43M","-0.21%"
"Apr 01, 2005","2,067.65","2,035.90","2,071.20","2,024.25","63.21M","1.57%"
"Mar 31, 2005","2,035.65","1,994.50","2,043.60","1,994.50","91.75M","2.10%"
"Mar 30, 2005","1,993.70","1,983.65","2,000.45","1,971.15","69.95M","0.50%"
"Mar 29, 2005","1,983.85","2,029.40","2,032.65","1,971.55","69.69M","-2.25%"
"Mar 28, 2005","2,029.45","2,015.75","2,046.85","2,015.25","51.85M","0.70%"
"Mar 24, 2005","2,015.40","2,026.60","2,042.45","2,007.35","70.93M","-0.54%"
"Mar 23, 2005","2,026.40","2,061.20","2,067.45","2,019.85","91.45M","-1.71%"
"Mar 22, 2005","2,061.60","2,096.75","2,099.00","2,056.50","57.63M","-1.67%"
"Mar 21, 2005","2,096.60","2,117.95","2,124.80","2,089.35","62.13M","-0.60%"
"Mar 18, 2005","2,109.15","2,097.75","2,112.25","2,077.20","83.95M","0.51%"
"Mar 17, 2005","2,098.50","2,123.95","2,126.55","2,090.45","62.05M","-1.27%"
"Mar 16, 2005","2,125.55","2,129.35","2,158.90","2,121.10","75.51M","-0.16%"
"Mar 15, 2005","2,128.95","2,146.55","2,151.35","2,122.00","60.05M","-0.81%"
"Mar 14, 2005","2,146.35","2,153.80","2,164.15","2,140.90","73.88M","-0.36%"
"Mar 11, 2005","2,154.00","2,167.70","2,182.10","2,148.70","70.47M","-0.62%"
"Mar 10, 2005","2,167.40","2,160.85","2,170.20","2,145.75","61.89M","0.31%"
"Mar 09, 2005","2,160.80","2,169.10","2,183.45","2,141.35","81.07M","-0.38%"
"Mar 08, 2005","2,168.95","2,160.65","2,173.85","2,154.00","78.38M","0.41%"
"Mar 07, 2005","2,160.10","2,148.25","2,166.85","2,143.05","86.79M","0.56%"
"Mar 04, 2005","2,148.15","2,129.10","2,152.75","2,129.10","78.28M","0.91%"
"Mar 03, 2005","2,128.85","2,093.40","2,132.75","2,093.35","84.30M","1.70%"
"Mar 02, 2005","2,093.25","2,084.60","2,096.35","2,080.55","78.60M","0.42%"
"Mar 01, 2005","2,084.40","2,103.10","2,115.10","2,073.80","71.29M","-0.90%"
"Feb 28, 2005","2,103.25","2,061.20","2,106.20","2,047.70","103.14M","2.05%"
"Feb 25, 2005","2,060.90","2,057.30","2,081.85","2,051.20","66.31M","0.27%"
"Feb 24, 2005","2,055.30","2,057.75","2,070.50","2,052.40","76.50M","-0.09%"
"Feb 23, 2005","2,057.10","2,058.70","2,065.15","2,051.35","52.49M","-0.06%"
"Feb 22, 2005","2,058.40","2,043.40","2,061.65","2,036.60","51.90M","0.74%"
"Feb 21, 2005","2,043.20","2,055.15","2,065.75","2,039.90","46.92M","-0.60%"
"Feb 18, 2005","2,055.55","2,062.45","2,076.70","2,048.85","63.67M","-0.31%"
"Feb 17, 2005","2,061.90","2,069.10","2,069.15","2,045.85","63.85M","-0.33%"
"Feb 16, 2005","2,068.80","2,090.00","2,103.40","2,059.45","68.53M","-1.01%"
"Feb 15, 2005","2,089.95","2,098.25","2,101.60","2,081.20","60.94M","-0.40%"
"Feb 14, 2005","2,098.25","2,083.05","2,110.15","2,083.05","86.45M","0.78%"
"Feb 11, 2005","2,082.05","2,063.35","2,084.50","2,063.35","84.99M","0.91%"
"Feb 10, 2005","2,063.35","2,070.10","2,075.10","2,049.85","69.89M","-0.32%"
"Feb 09, 2005","2,070.00","2,055.20","2,077.70","2,055.20","68.24M","0.72%"
"Feb 08, 2005","2,055.15","2,055.00","2,065.00","2,043.60","74.19M","0.00%"
"Feb 07, 2005","2,055.10","2,097.45","2,098.00","2,049.85","62.13M","-1.10%"
"Feb 04, 2005","2,077.95","2,079.40","2,099.20","2,060.80","79.16M","-0.07%"
"Feb 03, 2005","2,079.45","2,052.35","2,083.75","2,052.35","78.10M","1.33%"
"Feb 02, 2005","2,052.25","2,062.15","2,074.50","2,045.50","89.99M","-0.37%"
"Feb 01, 2005","2,059.85","2,057.75","2,072.50","2,045.25","135.57M","0.11%"
"Jan 31, 2005","2,057.60","2,008.45","2,060.40","2,006.35","137.98M","2.45%"
"Jan 28, 2005","2,008.30","1,955.25","2,014.25","1,950.85","106.73M","2.73%"
"Jan 27, 2005","1,955.00","1,931.90","1,961.75","1,929.00","135.72M","1.20%"
"Jan 25, 2005","1,931.85","1,908.85","1,934.25","1,894.40","88.57M","1.20%"
"Jan 24, 2005","1,909.00","1,925.30","1,932.75","1,902.90","74.82M","-0.85%"
"Jan 20, 2005","1,925.30","1,928.10","1,940.95","1,900.05","96.60M","-0.07%"
"Jan 19, 2005","1,926.65","1,934.10","1,945.65","1,922.35","94.22M","-0.38%"
"Jan 18, 2005","1,934.05","1,933.05","1,956.95","1,925.35","91.87M","0.06%"
"Jan 17, 2005","1,932.90","1,931.75","1,944.55","1,902.45","82.25M","0.09%"
"Jan 14, 2005","1,931.10","1,954.90","1,961.40","1,922.85","86.21M","-1.20%"
"Jan 13, 2005","1,954.55","1,922.50","1,963.40","1,916.95","80.90M","2.14%"
"Jan 12, 2005","1,913.60","1,953.60","1,966.65","1,900.85","85.04M","-1.97%"
"Jan 11, 2005","1,952.05","1,982.70","1,988.90","1,947.35","70.27M","-1.51%"
"Jan 10, 2005","1,982.00","2,016.75","2,025.90","1,974.80","75.66M","-1.66%"
"Jan 07, 2005","2,015.50","1,998.25","2,021.45","1,992.55","76.29M","0.86%"
"Jan 06, 2005","1,998.35","2,031.55","2,035.65","1,984.25","94.32M","-1.67%"
"Jan 05, 2005","2,032.20","2,103.75","2,105.10","1,990.15","109.22M","-3.40%"
"Jan 04, 2005","2,103.75","2,116.95","2,120.15","2,100.55","72.72M","-0.53%"
"Jan 03, 2005","2,115.00","2,080.00","2,118.60","2,080.00","70.51M","1.66%"
"Dec 31, 2004","2,080.50","2,059.85","2,083.00","2,059.85","60.14M","1.00%"
"Dec 30, 2004","2,059.80","2,070.55","2,088.45","2,052.25","79.26M","-0.47%"
"Dec 29, 2004","2,069.60","2,071.55","2,086.15","2,062.35","68.72M","-0.08%"
"Dec 28, 2004","2,071.35","2,063.60","2,074.60","2,060.05","85.66M","0.42%"
"Dec 27, 2004","2,062.60","2,061.60","2,079.05","2,046.25","73.52M","-0.00%"
"Dec 24, 2004","2,062.70","2,045.35","2,065.60","2,045.30","68.45M","0.86%"
"Dec 23, 2004","2,045.15","2,035.60","2,049.30","2,031.90","57.03M","0.48%"
"Dec 22, 2004","2,035.35","2,040.60","2,053.90","2,029.85","75.62M","-0.45%"
"Dec 21, 2004","2,044.65","2,027.80","2,047.50","2,025.25","73.29M","0.88%"
"Dec 20, 2004","2,026.85","2,012.50","2,029.50","2,007.15","83.22M","0.73%"
"Dec 17, 2004","2,012.10","2,032.85","2,037.70","2,007.20","86.24M","-1.04%"
"Dec 16, 2004","2,033.20","2,028.80","2,039.20","2,019.50","76.51M","0.22%"
"Dec 15, 2004","2,028.70","2,006.80","2,034.35","2,006.80","86.23M","1.09%"
"Dec 14, 2004","2,006.80","1,985.20","2,008.80","1,972.85","80.09M","1.08%"
"Dec 13, 2004","1,985.35","1,970.60","1,987.00","1,964.80","68.23M","0.83%"
"Dec 10, 2004","1,969.00","1,990.20","1,999.70","1,964.65","86.93M","-1.05%"
"Dec 09, 2004","1,989.95","1,977.80","1,995.70","1,964.50","87.02M","0.61%"
"Dec 08, 2004","1,977.95","1,994.15","2,009.70","1,973.15","101.91M","-0.74%"
"Dec 07, 2004","1,992.70","1,990.60","2,002.60","1,981.15","91.43M","-0.02%"
"Dec 06, 2004","1,993.15","1,996.30","2,012.25","1,989.95","103.22M","-0.15%"
"Dec 03, 2004","1,996.20","1,991.90","2,011.90","1,990.30","111.13M","-0.14%"
"Dec 02, 2004","1,999.00","1,962.75","2,001.55","1,962.75","131.75M","1.88%"
"Dec 01, 2004","1,962.05","1,960.75","1,971.60","1,944.50","114.58M","0.17%"
"Nov 30, 2004","1,958.80","1,940.25","1,963.80","1,940.25","119.05M","0.99%"
"Nov 29, 2004","1,939.65","1,899.30","1,942.95","1,894.60","110.66M","2.03%"
"Nov 25, 2004","1,901.05","1,904.25","1,915.80","1,892.60","105.46M","-0.16%"
"Nov 24, 2004","1,904.05","1,893.15","1,907.35","1,889.85","65.67M","0.60%"
"Nov 23, 2004","1,892.60","1,873.35","1,900.05","1,873.35","82.13M","1.03%"
"Nov 22, 2004","1,873.35","1,872.55","1,878.05","1,845.10","73.28M","0.05%"
"Nov 19, 2004","1,872.35","1,891.95","1,898.15","1,869.35","83.05M","-1.04%"
"Nov 18, 2004","1,892.05","1,890.45","1,895.30","1,880.80","91.09M","0.18%"
"Nov 17, 2004","1,888.65","1,879.05","1,892.15","1,874.35","77.65M","0.51%"
"Nov 16, 2004","1,879.00","1,872.80","1,881.40","1,862.80","68.60M","0.32%"
"Nov 12, 2004","1,872.95","1,871.90","1,885.05","1,866.75","21.42M","0.13%"
"Nov 11, 2004","1,870.55","1,876.45","1,884.65","1,866.95","58.87M","-0.30%"
"Nov 10, 2004","1,876.10","1,859.65","1,878.20","1,857.70","71.71M","0.93%"
"Nov 09, 2004","1,858.75","1,863.55","1,869.45","1,853.45","63.30M","-0.22%"
"Nov 08, 2004","1,862.80","1,852.45","1,871.05","1,852.45","63.02M","0.57%"
"Nov 05, 2004","1,852.30","1,836.05","1,854.40","1,836.00","63.62M","0.95%"
"Nov 04, 2004","1,834.85","1,837.80","1,853.05","1,830.50","85.03M","-0.14%"
"Nov 03, 2004","1,837.40","1,814.15","1,838.40","1,814.15","86.22M","1.31%"
"Nov 02, 2004","1,813.70","1,798.30","1,817.10","1,798.30","76.29M","0.89%"
"Nov 01, 2004","1,797.75","1,787.30","1,800.25","1,776.70","79.01M","0.61%"
"Oct 29, 2004","1,786.90","1,800.85","1,808.85","1,783.10","125.11M","-0.73%"
"Oct 28, 2004","1,800.10","1,783.90","1,808.15","1,783.90","113.06M","0.91%"
"Oct 27, 2004","1,783.85","1,781.15","1,797.55","1,774.20","87.52M","0.16%"
"Oct 26, 2004","1,781.05","1,777.85","1,782.10","1,750.30","99.73M","1.35%"
"Oct 25, 2004","1,757.25","1,780.00","1,783.55","1,753.50","78.09M","-1.26%"
"Oct 21, 2004","1,779.75","1,790.35","1,795.40","1,772.40","69.15M","-0.58%"
"Oct 20, 2004","1,790.05","1,808.60","1,815.20","1,785.45","80.48M","-1.01%"
"Oct 19, 2004","1,808.40","1,787.20","1,813.90","1,787.20","73.75M","1.25%"
"Oct 18, 2004","1,786.00","1,796.05","1,806.15","1,782.95","64.34M","-0.50%"
"Oct 15, 2004","1,795.00","1,794.80","1,814.05","1,789.55","82.58M","0.01%"
"Oct 14, 2004","1,794.75","1,784.80","1,805.70","1,773.00","96.79M","0.44%"
"Oct 12, 2004","1,786.90","1,808.45","1,820.90","1,783.05","87.63M","-1.15%"
"Oct 11, 2004","1,807.75","1,817.85","1,829.45","1,803.50","71.94M","-0.55%"
"Oct 09, 2004","1,817.80","1,812.85","1,824.90","1,812.80","25.80M","-0.13%"
"Oct 08, 2004","1,820.20","1,815.65","1,825.15","1,808.75","94.30M","0.25%"
"Oct 07, 2004","1,815.70","1,793.00","1,821.85","1,793.00","90.73M","1.16%"
"Oct 06, 2004","1,794.90","1,811.70","1,824.80","1,790.60","106.35M","-0.97%"
"Oct 05, 2004","1,812.45","1,805.85","1,816.55","1,798.60","96.08M","0.38%"
"Oct 04, 2004","1,805.65","1,776.75","1,813.90","1,775.45","94.39M","1.72%"
"Oct 01, 2004","1,775.15","1,744.40","1,778.65","1,737.85","95.83M","1.70%"
"Sep 30, 2004","1,745.50","1,728.30","1,748.20","1,728.20","125.09M","1.02%"
"Sep 29, 2004","1,727.95","1,700.55","1,730.30","1,695.70","144.12M","1.63%"
"Sep 28, 2004","1,700.25","1,717.45","1,717.90","1,697.40","98.87M","-1.00%"
"Sep 27, 2004","1,717.50","1,722.40","1,726.15","1,707.95","81.16M","-0.29%"
"Sep 24, 2004","1,722.50","1,726.15","1,736.90","1,717.20","101.67M","-0.21%"
"Sep 23, 2004","1,726.15","1,753.10","1,753.15","1,723.40","142.29M","-1.58%"
"Sep 22, 2004","1,753.90","1,749.75","1,760.80","1,736.30","123.81M","0.21%"
"Sep 21, 2004","1,750.20","1,728.75","1,753.00","1,724.70","122.45M","1.24%"
"Sep 20, 2004","1,728.80","1,734.05","1,741.55","1,725.30","132.55M","-0.28%"
"Sep 17, 2004","1,733.65","1,702.70","1,736.40","1,702.70","159.70M","1.64%"
"Sep 16, 2004","1,705.70","1,683.60","1,708.00","1,677.35","139.09M","1.34%"
"Sep 15, 2004","1,683.20","1,685.70","1,694.45","1,675.85","104.92M","-0.14%"
"Sep 14, 2004","1,685.55","1,675.20","1,686.80","1,668.45","90.53M","0.62%"
"Sep 13, 2004","1,675.20","1,668.25","1,681.75","1,668.05","81.53M","0.39%"
"Sep 10, 2004","1,668.75","1,649.45","1,670.95","1,642.35","78.60M","1.20%"
"Sep 09, 2004","1,649.00","1,656.25","1,662.40","1,640.25","86.88M","-0.44%"
"Sep 08, 2004","1,656.25","1,650.60","1,658.85","1,648.25","75.59M","0.37%"
"Sep 07, 2004","1,650.15","1,643.95","1,653.15","1,641.80","73.20M","0.37%"
"Sep 06, 2004","1,644.00","1,634.60","1,649.15","1,634.45","68.88M","0.61%"
"Sep 03, 2004","1,634.10","1,629.65","1,636.10","1,622.10","81.21M","0.29%"
"Sep 02, 2004","1,629.30","1,635.50","1,641.25","1,619.90","73.76M","-0.38%"
"Sep 01, 2004","1,635.45","1,631.70","1,640.55","1,631.10","80.87M","0.23%"
"Aug 31, 2004","1,631.75","1,628.50","1,634.80","1,618.30","92.19M","0.20%"
"Aug 30, 2004","1,628.45","1,609.45","1,629.90","1,609.20","62.84M","1.21%"
"Aug 27, 2004","1,609.00","1,610.85","1,617.25","1,600.15","66.37M","-0.11%"
"Aug 26, 2004","1,610.75","1,595.75","1,613.25","1,593.45","96.02M","0.94%"
"Aug 25, 2004","1,595.70","1,592.20","1,598.55","1,586.35","70.78M","0.26%"
"Aug 24, 2004","1,591.60","1,578.20","1,597.90","1,578.05","94.20M","0.85%"
"Aug 23, 2004","1,578.20","1,590.90","1,595.55","1,573.70","128.55M","-0.76%"
"Aug 20, 2004","1,590.35","1,609.20","1,610.60","1,584.05","108.92M","-1.17%"
"Aug 19, 2004","1,609.20","1,581.90","1,612.50","1,581.90","111.17M","1.73%"
"Aug 18, 2004","1,581.80","1,604.15","1,604.15","1,577.25","105.91M","-1.41%"
"Aug 17, 2004","1,604.35","1,624.00","1,628.45","1,597.45","139.52M","0.33%"
"Aug 16, 2004","1,599.15","1,598.20","1,612.70","1,591.60","142.52M","0.06%"
"Aug 13, 2004","1,598.20","1,598.20","1,612.70","1,591.60","110.48M","-0.56%"
"Aug 12, 2004","1,607.20","1,624.30","1,629.15","1,599.50","125.12M","-0.89%"
"Aug 11, 2004","1,621.60","1,652.10","1,658.90","1,616.85","138.80M","-1.85%"
"Aug 10, 2004","1,652.15","1,642.75","1,656.60","1,637.70","120.50M","0.58%"
"Aug 09, 2004","1,642.60","1,633.25","1,644.40","1,617.05","107.65M","0.56%"
"Aug 06, 2004","1,633.40","1,654.85","1,658.70","1,626.70","141.54M","-1.30%"
"Aug 05, 2004","1,654.95","1,626.40","1,656.25","1,626.40","134.33M","1.75%"
"Aug 04, 2004","1,626.55","1,631.30","1,635.95","1,618.20","105.08M","-0.25%"
"Aug 03, 2004","1,630.60","1,639.95","1,648.35","1,626.30","135.83M","-0.52%"
"Aug 02, 2004","1,639.05","1,631.55","1,643.80","1,627.25","96.48M","0.41%"
"Jul 30, 2004","1,632.30","1,618.90","1,638.70","1,609.90","151.00M","0.84%"
"Jul 29, 2004","1,618.70","1,594.70","1,624.30","1,590.15","167.18M","1.54%"
"Jul 28, 2004","1,594.15","1,600.85","1,609.45","1,586.15","147.02M","-0.41%"
"Jul 27, 2004","1,600.75","1,617.95","1,629.35","1,597.20","167.54M","-1.07%"
"Jul 26, 2004","1,618.00","1,602.15","1,620.35","1,584.65","138.96M","1.02%"
"Jul 23, 2004","1,601.60","1,587.60","1,610.85","1,587.60","152.83M","0.22%"
"Jul 22, 2004","1,598.10","1,581.60","1,609.55","1,580.95","170.68M","1.06%"
"Jul 21, 2004","1,581.40","1,566.15","1,600.70","1,562.90","112.76M","0.98%"
"Jul 20, 2004","1,566.10","1,571.70","1,581.05","1,555.55","121.19M","-0.35%"
"Jul 19, 2004","1,571.60","1,559.20","1,582.35","1,556.55","112.37M","0.82%"
"Jul 16, 2004","1,558.80","1,538.15","1,562.00","1,533.65","138.32M","1.26%"
"Jul 15, 2004","1,539.40","1,523.10","1,543.25","1,517.80","141.17M","1.09%"
"Jul 14, 2004","1,522.75","1,535.10","1,552.25","1,519.35","110.00M","-1.08%"
"Jul 13, 2004","1,539.30","1,560.00","1,569.75","1,530.60","79.36M","-1.13%"
"Jul 12, 2004","1,556.95","1,548.60","1,562.80","1,537.70","82.41M","0.24%"
"Jul 09, 2004","1,553.20","1,517.45","1,557.75","1,472.55","104.35M","2.31%"
"Jul 08, 2004","1,518.15","1,567.25","1,586.55","1,504.50","204.44M","-3.11%"
"Jul 07, 2004","1,566.80","1,558.05","1,578.50","1,551.35","159.59M","0.55%"
"Jul 06, 2004","1,558.25","1,526.65","1,561.00","1,524.15","131.32M","2.06%"
"Jul 05, 2004","1,526.85","1,537.55","1,546.00","1,522.90","101.16M","-0.69%"
"Jul 02, 2004","1,537.50","1,537.05","1,547.65","1,516.15","127.49M","0.02%"
"Jul 01, 2004","1,537.20","1,506.65","1,539.15","1,504.55","113.01M","2.10%"
"Jun 30, 2004","1,505.60","1,518.70","1,532.15","1,501.70","132.03M","-0.84%"
"Jun 29, 2004","1,518.30","1,514.35","1,528.50","1,503.30","135.42M","0.26%"
"Jun 28, 2004","1,514.35","1,488.60","1,516.95","1,488.60","127.92M","1.74%"
"Jun 25, 2004","1,488.50","1,471.50","1,494.00","1,459.55","148.72M","1.21%"
"Jun 24, 2004","1,470.75","1,445.35","1,474.30","1,437.90","136.46M","1.70%"
"Jun 23, 2004","1,446.10","1,474.80","1,481.45","1,442.55","102.70M","-1.94%"
"Jun 22, 2004","1,474.70","1,482.85","1,489.60","1,467.65","90.06M","-0.49%"
"Jun 21, 2004","1,482.00","1,490.75","1,499.80","1,478.85","80.29M","-0.62%"
"Jun 18, 2004","1,491.20","1,511.95","1,515.05","1,485.05","89.86M","-1.38%"
"Jun 17, 2004","1,512.05","1,494.70","1,519.20","1,482.20","88.06M","1.16%"
"Jun 16, 2004","1,494.75","1,500.95","1,525.20","1,490.45","88.67M","-0.42%"
"Jun 15, 2004","1,501.00","1,481.45","1,507.85","1,481.00","97.74M","1.33%"
"Jun 14, 2004","1,481.35","1,508.15","1,509.60","1,474.65","96.83M","-1.80%"
"Jun 11, 2004","1,508.45","1,544.95","1,547.40","1,504.80","85.74M","-2.35%"
"Jun 10, 2004","1,544.75","1,547.70","1,552.75","1,535.00","78.63M","-0.23%"
